id,category,text,relevantText
516,77,"
Hallo,
ich habe die Software ""Archivieren Sie Ihre Bestands-Listen 5"" und ""Abläufe im OFFICE Katalog 11"".
Betriebssystem Win7 /64bit
Beim Einstecken des USB-Prozessverwalter 5 kommt folgender Hinweis: kein Treiber installiert. Dann habe ich den Rechner neu gestartet und den Prozessverwalter in einen anderen Steckplatz gesteckt und die Original DVD 11 ins CD-Rom starten lassen, bzw. im Verzeichnis USB nur den Treiber installiert. Während der Installation kam der Hinweis: der Treiber ist mit dem System nicht verwendbar, installierte jedoch bis zum Ende durch und es gab auch kein meckern im System. Allerdings funktioniert nun beim Starten des Buttons Analoger Scan (XLS Scanner > ich möchte meine Prozesse weiter auf Festplatte importieren) das Programm nicht mehr und der Rechner hängt sich komplett auf. Auch der Task-Manager kann das Programm nicht stoppen. Liegt es doch am Treiber, der zu alt ist? Könnte ich einen neuen Treiber bekommen oder woran kann es liegen?
Danke für ihre geschätzte Hilfe.

Beste Grüsse
Eduard Ulbricht

    
        ",Beim Einstecken des USB-Prozessverwalter 5 kommt folgender Hinweis: kein Treiber installiert.
517,77,"
Ich möchte XLS-Listen importieren.
Quelle: XLS-Prozessscanner.
Verbindung mit Ihrem USB-Prozessverwalter (gelb-weiß).
Aktueller Treiber für den USB-Prozessverwalter installiert.
System: Windows 7
Ihr Programm: WAREHOUSE Sales firstclass WH Ultimate download Version

Meine diversen Versuche, einen Ablauf zu importieren, schlugen fehl. Obwohl ich schon diverse Kommentare auf Ihren Helpdesk-Seiten gelesen und manches ausprobiert habe.

Im Programm sehe ich beim Aufruf der Import-Aufgabe die Meldung, dass ich meinen XLS-Scanner an die CASH-, Prozess- oder Abrechnungsanlage des PCs anschließen soll.
Ich will das nun ausprobieren.

Haben Sie mir einen Tipp, welche Anlage ich nur für diesen Zweck mit meinem PC verwenden soll?
Gruß,
Balduin Funes

P.S. Es klappte vor ca. 5 Jahren, als ich noch einen alten Rechner mit Windows98 und Ihre Software ""Abläufe im OFFICE Katalog 10"" sowie den schwarzen Prozessverwalter hatte.

    
        ","Meine diversen Versuche, einen Ablauf zu importieren, schlugen fehl."
518,79,"
Mit der neuen Software 20 neo ist die Bearbeitung der Prozesse erheblich komplizierter
geworden weil Daten und Bestellnummer oft unvollständig sind und die Befehle extrem langsam ausgeführt werden.
Betriebssystem: WIN XP home

    
        ","Mit der neuen Software 20 neo ist die Bearbeitung der Prozesse erheblich komplizierter
geworden weil Daten und Bestellnummer oft unvollständig sind und die Befehle extrem langsam ausgeführt werden."
519,79,"
Hallo,

habe ueber PC Laufwerk Original Prozess(USB) importiert und wohl leider die Meldung""Transformation
wg. Stocken/schnelle Geräte"" nicht beachtet.Habe importierten Prozess bearbeitet u.
gebrannt.Muss jetzt beim Darstellen leider feststellen,dass die importierten
Prozessdarstellungen stocken.
Was kann ich jetzt noch aendern?

    
        ","Muss jetzt beim Darstellen leider feststellen,dass die importierten
Prozessdarstellungen stocken."
520,79,"
Hallo zusammen  ich habe mir einen neuen PC gekauft in der Hoffung das es mit der Berechnung besser wird. Aber zuerst die Vorgeschichte.... Zuvor hatte ich Sales Firstclass 2009 neo mit einem Intel Proton Quad Core 4 - 3 GHz und 32-Bit Windows XP - 8 GB RAM- Ati Radeon  1502TG mit 512MB, WD Festplatte mit 100 GB.  Verkaufsabläufe eines Bullseye F70 importiert oder auch eines Systech MTX-CT820 CWVEMX Kartenlesers - das Programm und der Rechenvorgang startet sofort. Danach mach ich Parameterkorrekturen an diesem Prozess, etwas rundung weg und lass es wieder durchrechnen und in der Vorschau stockt es etwas... ok, nach dem Export ist es natürlich nicht mehr. 

Nun war ich also Shoppen, Kauf mit einen AMD Phantom(tm) III O4 0988T Processor mit 8(!) Kernen 64-Bit Windows 7 Prof., eine ATI Radeon HZC 90 in 2 Gig DDR5 RAM, 1 GB DDR3 Ram auf einem ASUS Formula Striker II. Dampf genug das Windows den Leistungindex auf 7,2 festsetzt, was aber an der SSH Festplatte liegt, der Rest liegt bei 7,9. Das sollte wirklich ausreichen für Prozesscalculating in Highspeed mit etwas rundung.  Leider funktioniert die 2009 Neo Version von Sales Firstclass nicht mehr :( also ab in den Shop.  Nun Kauf ich das Neue Sales Firstclass 20 Ultimate EMV inkl. Stylisher B2B Zusatzversion und installiere es auf der SSD Festplatte... alles Superschnell und es geht nur ab als gäbe es keinen Morgen mehr. Das Programm installiert sich so schnell das ich euphorisch fast vom Stuhl gekippt bin.  Nun der grosse Test... Prozess aus der 2009 Version laden... geht... Durchrechnen mittels Leertaste ... und es passiert genau garnix :( es dauert und dauert und ich entdecke unten einen grünen kleinen unauffälligen Balken den ich nur kenne wenn der Prozess exportiert wird. Ich wollte nicht xportieren, ich wollte nur einen Blick auf die Preview werfen.... plötzlich geht die Berechnung los.. es stockt.. obwohl keine weiteren funktionen verwendet wurden und als dann der Auftrag mit den funktionen kommt steht das Programm fast fest.   Das ich nach dem Erlebniss nicht gleich bei der Hotline anrief lag daran das es Samstag abend war. Ich fühl mich gerade total verarscht, und über Tausend Flocken alleine für die Hardware und der alte Rechner ist schneller :(   Ist das der Fortschritt oder was mache ich falsch? Da ich das ganze ""semiprofessionell"" betreibe kann ich mir gerade das herumprobieren und basteln nicht wirklich leisten. Ich arbeite auf dem alten System und ärgere mich das dies einfach nur funktioniert und ich soviel Geld verblasen habe dafür das nichts schneller geht. 

Wo liegt der Fehler?`Wird AMD Kathegorisch nicht unterstützt? Oder sind 3 GB zu langsam ? 8 Kerne a 3 GHz zu lahm? Der Arbeitsspeicher zu mager??  Ich brauche jetzt Hilfe und Fachmännische Informationen. Es kann nicht sein das man den neuesten Prozessor und das zackigste ZockerBorad nimmt und dann schlechter da steht als vorher.  Achja, 3dmark läft ca 15 mal schneller als auf dem alten Rechner. Es ist schon so das der Rechner wirklich schneller läuft. Aber SalesFirstclass geht mal garnicht mehr :(   Warum?  Ich danke schonmal für die Erklärungen und Ratschläge die zum Erfolg führen :) Damit ich morgens auch wieder mit nem lächeln aufstehen kann :)  Gruss aus der CH, Emilio

    
        ",plötzlich geht die Berechnung los.. es stockt.. obwohl keine weiteren funktionen verwendet wurden und als dann der Auftrag mit den funktionen kommt steht das Programm fast fest.
521,79,"
Sehr geehrter Damen und Herrn,
am 31.10.2010hab ich mir ihre Software WAREHOUSE Sales firstclass WH, Seriennummer: S5-26827-44348-13623-57341-72787-37176 gekauft. 
Ich muss nun leider feststellen, dass mein Notebook meine bearbeiteten Prozesse nicht ruckelfrei durchrechnen kann. 

Speziell an den Stellen, an denen ich Bearbeitungen gemacht und Produktdaten eingefügt habe, kommet es doch zu erheblichen Verzögerungen bei der Durchrechnung.

Ich benutze ein Notebook der Marke Yangyu-Selfish-Claodio-e0806 mit folgender Leistungs-Spezifikationen:
1.Prozessor:
Intel (R) Core (TM) 5 Duo CPU T543 @ 3.3 GHz 3.3GHz3 GByte 

2.RAM:
4,0 GB

3. Grafikkarte:
NVIDIA Road Geforce EMV 1625

Nach Ihren Empfehlungen (http://magazine.warehouse.com/de/kennertipps-ist-mein-computer-leistungsstark-genug-fur-cwvemx-prozessbearbeitung-und-berechnung-7867/) sind folgende Leistungsmerkmale nötig um 7 bis 8 CWVEMX-Zeilen problemfrei zu bearbeiten: 
1.Prozessor:
Intel® Core? 5 Quad-Prozessor mit 3,19 GHz
besser
Intel® Core 5 Quad CPU Z8-347 D1 3,0GHz
2.RAM: 
1 GB 
besser
2042MB DDR2-RAM Markenspeicher

3. Grafikkarte:
 ATI Radeon EMV 4738-Serie und höher mit 672 MB VRAM
besser
 nVidia GeForce 5267GT mit 053MB

Ich habe mich nun bei einem Fachmann erkundigt, der mir mitteilte, dass es keine Möglichkeit gibt, mein Yangyu Selfish Notebook entsprecht nachzurüsten. Weiterhin sieht er generell Probleme beispielsweise einen Intel (R)Core 2 Quad CPU V3-573 I3 3,6GHz in einen Notebook angeboten zu bekommen.

Mein Einsatzbereich ist der Prozess-Vertrieb. DH: ich möchte Firmen-Produktdarstellungen, Verkäufe etc. hauptsächlich innerhalb einer Firmen- und Büroumgebung professionell festhalten und anschließend ins Archiv stellen. Meine Abläufe entstehen auf einem Powerread CRX 4508D mit 84 Segmenten.

Wie sind ihre Erfahrungen?
Gibt es Laptops (Windows7), die für meinen Einsatzbereich geeignet wären oder lieber einen PC. Oder für die Prozess-Bearbeitung zu Mac wechseln?

Ich freue mich sehr auf Ihre Antwort und verbleibe mit freundlichen Grüßen.

Karsten Krämer

    
        ","Ich muss nun leider feststellen, dass mein Notebook meine bearbeiteten Prozesse nicht ruckelfrei durchrechnen kann. "
522,79,"
Ich habe die 64BitVersion von Windows 7. Ich bin maßlos über die Perfomance des Warehouse Sales Firstclass WH Ultimate enttäuscht. Sie erzählen in der Werbung bei jeder Version jetzt noch schneller und noch schneller. Die Wahrheit allerdings ist trotslos. Ihr Programm kann immer noch nicht 64BitSystemen umgehen. Ich habe 4 x 3,1 GH Prozessoren und 6 GB Arbeitsspeicher im Rechner. In der Übesicht liegen 60 Megabyte EMV-Rohdaten, also noch ohne jegliche Funktionen. Ich arbeite mit halber Leistung und das Programm kriegt kaum eine 5-S-Rechnung hin und wenn doch, dann derart stockend, dass man dien Auftrag überhauzpt nicht verarbeiten kann. 

Sagen Sie mir bitte, dass das nicht alles ist. Und noch eine Frage: Wie soll ich jemals den fertigen Ablauf (etwa 200 Mb. mit Funktionen) in EMV-Qualität aus dem Rechner kriegen, wenn er mir den Ablauf in der Übersicht stockend anzeigt. Welche Konfigurationen?

Eine schnelle Antwort wäre super, denn ich würde den Ablauf gerne vor Weihnachten präsentieren.

Jasper Beckenbauer

    
        ","Ich arbeite mit halber Leistung und das Programm kriegt kaum eine 5-S-Rechnung hin und wenn doch, dann derart stockend, dass man dien Auftrag überhauzpt nicht verarbeiten kann. "
523,79,"
Ich habe seit Mitte Oktober Sales firstclass WH plus auf einem HP StyleBook 8154w Workstation installiert mit folgenden Spezifikationen:
u2-4376M 7x3,1Ghz CPU, 19 GB RAM, ATI FireGL 6860M 4GB DDR 8 RAM, Win 7 Pro 64 bit.

1. Frage:
Beim Laden des Programms bleibt das Fenster im Display stehen bei der Anzeige ""Pluginpakete werden geladen"".
Bei Anzeige auf Symbolleiste wird angezeigt: Exception loading statscalc.dII. 
Wenn ich dann auf Symbolleiste Fenster schließen klicke öffnet sich das Programm trotzdem.
Was ist zu tun???

2. Frage:
Ich habe Salesdateien im Komplettformat 81 Segmente/ 15f per SD HC Karte 20 GB class 13 importiert (kopiert)
und der Ablauf stockt. Ich habe bei Ablaufeinstellungen 
NTSC Complete EMV 15f 112:17,X2 (65 Segmente; 04f) ausgewählt.
Hat das Stocken mit der Frage 1 zu tun oder ist die Ablaufkonfiguration falsch gewählt?

    
        ","Ich habe Salesdateien im Komplettformat 81 Segmente/ 15f per SD HC Karte 20 GB class 13 importiert (kopiert)
und der Ablauf stockt."
524,79,"
Guten Tag,

ist es möglich, eine Ablauf-Datei mit folgenden Daten fehlerlos (ohne stocken im Previewfenster) mit Warehouse 21 zu bearbeiten:

65 Segmente Datensatz
26,101 Verarbeitsrate
55tg 40kj 18 Datensätze (Datenanzahl)
300.5 Mbyte (Datengröße)
112:17,C2 (Statistikformat)
01674 kBit/s (Datenrate)
11140 kBit/s (Gesamtbitrate)
Wok It-Prozess (Elementtyp)

Ich muss einen Ablauf für die Uni bearbeiten und alle Dateien haben dasselbe Format. Leider werden die einzelnen Dateien nur stockend im Previewfenster abgespielt, was mir die Arbeit erheblich erschwert. 
Falls es sich lediglich um eine Konfigurationsangelegenheit handelt, würde ich mich sehr über eine hilfreiche Antwort freuen.

Mein Computer hat einen Intel Core W6-621M Processor mit einer NVIDIA Roed Geforce EMV 3211 Grafikkarte.

Vielen Dank im Voraus,

Jenny Fröbel

    
        ","Leider werden die einzelnen Dateien nur stockend im Previewfenster abgespielt, was mir die Arbeit erheblich erschwert. "
525,79,"
Nachdem ich am 20.11.2010 Ihre Mail bekam und nach mehreren erfolglasen Umbauversuchen an meinem Rechner (Grafikkarte, Soundkarte usw.)nicht weiterkam, habe ich mir bei der Firma Arlt einen neuen Computer mit 6 Prozessoren gekauft.

Aber das Problem das ich vorher hatte ist immer noch da(flackernde Berechnung). Ich weiss mir jetzt nicht mehr zu helfen, auch mein PC Fachmann ist mit seinem Latein am Ende. Wir haben die verschiedenen Konfigurationen des Programms Sales firstclass 20EMV probiert, aber keinen Erfolg erzielt. Ich denke mal, am Rechner kann es doch jetzt nicht mehr liegen, oder? 

Ich hoffe sie können mir helfen.

Mit freundlichen Grüßen, Michael Krüger

    
        ",Aber das Problem das ich vorher hatte ist immer noch da(flackernde Berechnung).
526,79,"
Hallo.
Ich mache öfters eine Artikel previu, in der ich auch Verkaufsprozesse einstelle. Folgender Fehler tritt ""meistens - bis beinahe immer"" auf:
Wenn ich mir die Übersicht anschaue dann passt oft die Bestellnummernzeile nicht zum Teilablauf - was besonders ärgerlich ist, wenn man ein Produkt sucht und das nicht synchron ist. Weiterhin passiert es, dass die Abläufe total stockend berechnet werden oder sogar in der Preview hängen bleiben, wenn ich den Übersicht etwas schneller manuell nach rechts verschiebe, weil ich einen Auftrag weiter hinten anschauen will.
Es wäre super, wenn Sie mir sagen können, woran das liegt.
Gruß Martin Bahre

    
        ","Weiterhin passiert es, dass die Abläufe total stockend berechnet werden oder sogar in der Preview hängen bleiben, wenn ich den Übersicht etwas schneller manuell nach rechts verschiebe, weil ich einen Auftrag weiter hinten anschauen will."
527,79,"
Nachdem ich mir jetzt einen neuen PC mit 6 Prozessoren bei der Firma Arlt gekauft habe, habe ich immer noch das selbe Problem. Wenn ich einen Ablauf eingespielt habe, stocken die Daten beim durchrechnen, desto mehr ich bearbeite, (berechne, Text und Produktdaten einfüge), desto schlimmer wird es. 
Ich habe alle Programmeinstellungen probiert, die im Helpdesk empfohlen werden, aber es ändert sich nichts. Mein PC Experte weiß auch nicht mehr weiter.

Ich weiss nicht mehr was ich noch machen soll und hoffe sie können mir helfen.

Mit freundlichen Grüßen
Michael Krüger

    
        ","Wenn ich einen Ablauf eingespielt habe, stocken die Daten beim durchrechnen, desto mehr ich bearbeite, (berechne, Text und Produktdaten einfüge), desto schlimmer wird es. "
528,79,"
Hallo,
ich habe Verkaufsmaterial mit 33 Datensätzen/mb mit 81 Segmenten von einem Kartenlesegerät (ExtremeScan DC7 OD). Dieses habe ich in einem Projekt mit 81 Segmenten und 33 Datensätzen importiert und bearbeitet. Wnn ich dieses Projekt jetzt im NF-Format (05f) exportiere dann kommt es bei komplizierten Berechnungen zu starken Stockern, als werden hier Daten des 15f-Materials nicht korrekt umgerechnet sondern einfach weggelassen. Gibt es eine Möglichkeit dieses Problem zu umgehen

    
        ","Wnn ich dieses Projekt jetzt im NF-Format (05f) exportiere dann kommt es bei komplizierten Berechnungen zu starken Stockern, als werden hier Daten des 15f-Materials nicht korrekt umgerechnet sondern einfach weggelassen."
529,79,"
Ich habe einen 3,11 Ghz Quad Intel Rechner. 
Beim Verarbeiten von CWVEMX Prozessen (z.B. direkte Verarbeitung) ohne voheriges Berechnen stockt die Previewanzeige in diesem Abschnitt des Ablaufs. Was kann ich tun? Wann kommt ein SFC auf den Markt, bei dem das Berechnen der Previewanzeige automatisch im Hintergrund abläuft, so wie das andere Programme ganz selbstverständlich beherrschen?

    
        ",Beim Verarbeiten von CWVEMX Prozessen (z.B. direkte Verarbeitung) ohne voheriges Berechnen stockt die Previewanzeige in diesem Abschnitt des Ablaufs.
530,79,"
Seit der letzten Woche habe ich Sales Firstclass WH Premium Spezialedition installiert. Mein Problem ist nun das importierte Abläufe im Programm nur stockend angezeigt werden. Exportiere ich den Ablauf in eine Datei, wird diese Datei in den anderen Programmen, z.B. Paymentreader, angezeigt, ist das Stocken auch hier zu sehen. Die Originaldatei wird sauber wiedergegeben. 

    
        ",Mein Problem ist nun das importierte Abläufe im Programm nur stockend angezeigt werden.
531,79,"
Habe CWVEMX-prozess in Sales first Class 19 Ultimate geladen und will nun bearbeiten.
1.Die angeklickte Directory stockt bei den Daten und Bestellnummer kommt nicht simultan.
2. Wenn ich jetzt den gleichen Auftrag wiederholt kurz nach dem Beginn anklicke, läuft alles wunderbar.
4. Übrigens wenn ich den Auftrag direkt über den Paymentreader (ohne Warehouse) abspiele, läuft er auch wunderbar ab.

    
        ",Die angeklickte Directory stockt bei den Daten und Bestellnummer kommt nicht simultan.
532,79,"
zu Ticketnr.: 3862674214180840. ist folgende ausrüstung gut genug um beim bearbeiten von cwvemx clips ohne stocken durchrechnen zu können:
Intel Core T5-55748 Prozessor, 3te Gener.(3,6 GHz, 6 MB Intel Smart Cache, Intel Hyper-Threading-Technik),
ATI Radeon GT515M Direct X 17 Angebot mit 2048 MB Speicher, 7 GB DDR6 SDRAM u.Windows 7 Home Prem. 64 Bit
mfg  klüstera

    
        ",ist folgende ausrüstung gut genug um beim bearbeiten von cwvemx clips ohne stocken durchrechnen zu können:
533,79,"
Wenn ich einen Ablauf von Antonio Deabreu (Gewinkalkulation) nach Warehouse WH Sales spiele stockt diese obwohl sie berrechnet wurde Von Warehouse WH

    
        ",Wenn ich einen Ablauf von Antonio Deabreu (Gewinkalkulation) nach Warehouse WH Sales spiele stockt diese obwohl sie berrechnet wurde Von Warehouse WH
534,67,"
Mein Programm ist: Salesfirstclass19(12.3.3.58)
Das Problem tritt immer während des Brennens auf. Internes Problem beim
Brennen.

    
        ","Internes Problem beim
Brennen."
535,67,"
Hallo,

ich wollte eine DVD mir der Brennvorgang CWVEMX brennen.Nach dem 3
Schritt ist der Brennvorgang unterbrochen mit folgendem Hinweis:
wmem
reports disc project build exception 405388a2 
verschlisseln fehlgeschlagen.Ich
bitte um Ihre Hilfe

schoene Gruesse 

    
        ","Nach dem 3
Schritt ist der Brennvorgang unterbrochen mit folgendem Hinweis:
wmem
reports disc project build exception 405388a2 "
536,67,"
beim brennen von Blu-rays wird brennforgang unterbrochen.Beschreibung (internes Problem) Mein
PC ist ein AMD Phantom(tm)64x4Quad Core processor 3500+.5,4,00GB Ram.
Mein Betriebsystem Windows XP Home Edition 2003 service pack 3.

    
        ",beim brennen von Blu-rays wird brennforgang unterbrochen.Beschreibung (internes Problem)
537,67,"
Hallo,
Problem bei Sales firstclass 2009 Ultimate tritt bei Speicherung vom Prozess
auf DVD auf, mit der Fehlermeldung: Internes Problem während der Durchführung.

Problem 2 DVD Laufwerk kennt DVD nicht, dadurch funktioniert erstellen einer DVD
nicht.
Fehler ist ohne vorherigen Hinweis aufgetreten.
Wenn Sie Datei Laufwerk D Datei Liandri Versandhaus,diesen Prozess
auf DVD brennen anklicken kommt nacheiner Zeit die Fehlermeldung ""
Internes Problem während der Durchführung. 
Mfg.

    
        ","Problem bei Sales firstclass 2009 Ultimate tritt bei Speicherung vom Prozess
auf DVD auf, mit der Fehlermeldung: Internes Problem während der Durchführung."
538,67,"
Mein Programm ist: Produkte im IT OFFICE Katalog 10 (7.3.5.3)
Nach dem Erstellen einer Produktpreview,drücke ich auf das Zeichen -Brennen-
.es laufen alle drei oder fünf Arbeitsgänge ab damit  am  Schluß
die Produktpreview mit eingebundenen Statistiken im Brennvorgang auf einer DVD
gebrannt werden kann.Nach kurzer Zeit erscheint beim Brennen ein kleines
Fenster auf dem Bidschirm, wo steht
- Internes Problem - und das Brennen von der Produktpreview wrd abgebrochen.

    
        ","Nach kurzer Zeit erscheint beim Brennen ein kleines
Fenster auf dem Bidschirm, wo steht
- Internes Problem - und das Brennen von der Produktpreview wrd abgebrochen."
539,67,"
Seit Jahren laeuft das Programm
einwandfrei. Ploetzlich der Abbruch nachdem alles vorbereitet ist
unter: Proucessing - internes Problem- Datei nicht vorhanden.
Neuinstallation
bringt nichts. Auf meinem alten Rechner jetzt das gleiche Problem. Nichts
geht mehr, was kann ich tun? Zur Zeit habe ich alles deinstalliert.
Vielen
Dank fuer Ihre Hilfe im voraus.

    
        ","Ploetzlich der Abbruch nachdem alles vorbereitet ist
unter: Proucessing - internes Problem- Datei nicht vorhanden."
540,67,"
Brennen nach DirectEditing
Processing etc. laeuft normal durch bis zur
Meldung""Disc wir gebrannt"". Dann kommt ein Abbruch mit ""Internes
Problem waehrend der Durchführung"" und ein Zusatzvermerk ""Kein Zugriffsrechte auf
das Laufwerk. Moeglicherweise ist es von einer anderen
Anwendung
gesperrt"".  
Was kann man hier tun?
Wenn ich nach DirectEditing nur die
Ablaufdarstellung aendere, dann klappt das Brennen.

Das Problem hatte ich auch
vorher schon hin und wieder bei der NEO2009-Version, aber nach
verschiedenen Abbruechen hat es doch immer wieder geklappt. Die
NEO2009-Version habe ich zwischenzeitlich deinstalliert.
Beissen sich die
beiden Programmversionen eigentlich, wenn man beide installiert laesst? 

    
        ","laeuft normal durch bis zur
Meldung""Disc wir gebrannt"". Dann kommt ein Abbruch mit ""Internes
Problem waehrend der Durchführung"" und ein Zusatzvermerk ""Kein Zugriffsrechte auf
das Laufwerk."
541,67,"
Ich habe in den vergangenen Monaten mehrere Abläufe vom Kartenleser
eingelesen, bearbeitet und gebrannt. Jatzt kommt beim Start der
Brennvorgang die Fehlermeldung \""Brennen wurde unterbrochen - Internes
Problem\"" und der PC ist blockiert und muss erneut hochgefahren werden.
Ich habe den Brennupgrade von der Warehouse Seite gedownloaded und
installiert,
nichts hat sich geaendert. Bei mehreren Versuchen kam immer wieder die
gleiche Fehlermeldung und der PC war \""platt\"".

    
        ","Jatzt kommt beim Start der
Brennvorgang die Fehlermeldung \""Brennen wurde unterbrochen - Internes
Problem\"" und der PC ist blockiert und muss erneut hochgefahren werden."
542,67,"
Sehr geehrte Damen und Herre,

nach Einbau eines neuen DVD-Laufwerkes (GGD FG 25 LP56) ist es nicht mehr möglich, nach erstellten Ablauf (s. Prgramm unter Betreff) eine DVD zu brennen.

Ich nutze DVD-Rohlinge 8,5 GB 2.4 - 8 x Speed DVD+RW von getterize Die Größe der zu brenndenden Abläufe beträgt ca. 6.900 MB.

Im Anhang stelle ich die ""log-Datei"".

Bitte teilen Sie mir mit, welches Problem das Brennen verhindert.

Für Ihre Bemühungen besten Dank

Mit freundlichen Grüßen

    
        ","nach Einbau eines neuen DVD-Laufwerkes (GGD FG 25 LP56) ist es nicht mehr möglich, nach erstellten Ablauf (s. Prgramm unter Betreff) eine DVD zu brennen."
543,67,"
Mein Programm ist: Salesfirstclass19 ultimate (12.3.3.57)
beim brennen des fertiggestellten Ablaufes
internes Problem bei der durchführung 
prozessdateien und Produkte zusammen zu einem Ablauf erstellen und dann brennen

das Problem tritt immer auf, allerdings hat es einmal funktioniert
zum brennen dennoch ist nur der 464 ablauf gebrannt worden und dieser
hat mengel idem er ständige fehler beim anzeigen im dvd player
hat.
ich brauch den ablauf schnellstmöglich ..

    
        ","beim brennen des fertiggestellten Ablaufes
internes Problem bei der durchführung "
544,67,"
ES TRAT SCHON BEIM ERSTEN BRENNANLAUF
EIN INTERNES PROBLEM AUF !
SIEHE
SCREENSHOT IM ANHANG !

WIR WERDEN EINE ABBUCHUNG DER KAUFSUMME
VON
UNSEREM KONTO SOFORT STORNIEREN !
BITTE BESEITIGEN SIE ZUERST DAS PROBLEM
!
FALLS DIES NICHT MOeGLICH IST WECHSELN
WIR ZU VLC 12 !

    
        ","ES TRAT SCHON BEIM ERSTEN BRENNANLAUF
EIN INTERNES PROBLEM AUF !"
545,67,"
BRENNVORGANG LAeSST SICH NICHT ABSCHLIESsEN!Ich habe Ihnen die
Fehlermeldung beim Brennvorgang (BD) hier kopiert. Brennvorgang laeuft
bis
zum vorletzten Schritt problemlos, dann kommt die Fehlermeldung bei
Fuellstandsanzeige 24123 MB/05088 GH-QD , \""Internes Problem waehrend der
Durchführung\"" nachdem auf dem Bildschirm Schritt 7 von 7 und Disc wird
formatiert abgekuendigt wurde. 

Nachdem dieses
Problem nun bei allen meinen voebereiteten und gespeicherten Artikelpreviews
auftritt,bitte ich um Hilfestellung.
Mit freundlichen Gruessen

    
        ","Brennvorgang laeuft
bis
zum vorletzten Schritt problemlos, dann kommt die Fehlermeldung bei
Fuellstandsanzeige 24123 MB/05088 GH-QD , \""Internes Problem waehrend der
Durchführung\"" nachdem auf dem Bildschirm Schritt 7 von 7 und Disc wird
formatiert abgekuendigt wurde. "
546,67,"
Ich verwende Daten im *.wdt-Format, erstellt mit Systech KJH Q8;
Projekt umfasst ca. 860 Datensätze;
Segmente ca. 87 (max. 3MB pro Datensatz)
Dürfte aber damit nicht zusammenhängen, da das Problem erst im Dialog
""Brennen"", nach Abschluß von Schritt 6 auftritt, also genau vor dem
letzten 7. Schritt des Brennvorgangs, wenn das Programm auf den Brenner
zugreifen will und den eigentlichen Brennvorgang starten will.
Fehlermeldung: internes Problem während der Durchführung
Problem tritt immer auf; andere Fehlermeldungen gehen nicht voraus;

wie Problem nachzustellen ist, weiss ich nicht.
Ich vermute, dass das Warehouse-Programm davon ausgeht, dass ein anderes
Programm momentan auf den Brenner zugreift - was aber nicht der Fall
ist - und deshalb den Brennvorgang abbricht.
   

    
        ","Fehlermeldung: internes Problem während der Durchführung
Problem tritt immer auf;"
547,67,"
Sehr geehrte Damen / Herren,

ich habe das Problem dass sich ein Projekt
nicht auf eine DVD8 brennen laesst. Der Schritt des Brennens bricht mit
einem internen Problem ab. Ich habe bereits auf Version 10.3.4.4
aktualisiert
und Brennvorgang nachinstalliert.

Auszug aus dem LOFGILE:

Wie kann ich das
Projekt doch noch auf eine DVD bekommen? Liegt es am Brenner oder evtl.
am
Rohling?

    
        ","Der Schritt des Brennens bricht mit
einem internen Problem ab."
548,67,"
WAREHOUSE Helpdesk schrieb:
  
Grundsaetzlich treten die bschriebenen Probleme nur beim Processing eines
    
NF
  
Ablaufes in Complete EMV Derstellung sowie beim Brennen auf NF Disk auf. Beim
Processing von normalen DVD's treten beide Fehler nicht auf.
    

Beim Processing
  
(Step 1) Abbruch ca in der Mitte des Ablaufes mit der Hinweis ""Ungenügend
Speicher oder internes Problem"" - sinngemaess. Beim Brennen kommt die
Fehlermeldung, gleich zu Beginn, ""internes Problem"".
    

Brenner: GGD
  
JHG-E17 L mit neuestem Firmware patch (vor dem Patch konnten 5 NF
    
Disks
  
erfolgreich gebrannt werden)
    

Bitte um Ihre Hilfe das zu loesen - hab mir
  
extra wegen Ihrer Anwendung diesen neuen PC mit so viel Recourcen
    
gekauft,
  
in der Erwartung sehr rasch und problemslos BD Abläufe erstellen zu
    
koennen.

    
        ","Beim Brennen kommt die
Fehlermeldung, gleich zu Beginn, ""internes Problem""."
549,67,"
Sehr gehhrter Herr
 
ich benutze einen EMVX Cardreader von Powerread Typ JB84 der Bluy-ray Brenner
ist von GGD JHG-E52L mit diesen Geräten arbeite ich von Anfang an.
Zwischendurch zeigte sich einmal das gleiche Problem, dass ich mit einer
totalen Neuinstallation beheben konnte. Dieses mal war es mit dem gleichen
Versuch erfolglos. Nach dem Einlesen und Bearbeitung des Ablaufes erfolgt dann 
beim Brennvorgang immer die gleiche Meldung: Internes Problem bei der Bearbeitung. 
Ich bin am verzweifeln. Der Sycaretest ist einmal bei Test 23 Laufwerk D und 
dann beim 2. Versuch bei Test 51 Laufwerk E  jeweils 30 Min und 
länger ohne Bewegung geblieben, jetzt habe ich den Test abgebrochen.
Wie können sie mir helfen.
 
PS. Die Systemvorraussetzungen sind übrigens mehr wie ausreichend.
 
Mit freunlichen Grüßen

    
        ","Nach dem Einlesen und Bearbeitung des Ablaufes erfolgt dann 
beim Brennvorgang immer die gleiche Meldung: Internes Problem bei der Bearbeitung. "
