id,category,text,relevantText
522,79,"I have the 64-bit version of Windows 7. I am immensely disappointed with the performance of the Warehouse Sales First Class WH Ultimate. In advertising, you can tell even faster and faster with each version. The truth, however, is bleak. Your program still cannot handle 64-bit systems. I have 4 x 3.1 GH processors and 6 GB of RAM in the computer. The overview contains 60 megabytes of raw EMC data, i.e. still without any functions. I work at half performance and the program can barely manage a 5-S invoice and if it does, then it is so stagnant that the order cannot be processed at all.

Please tell me that's not all. And one more question: How am I ever supposed to get the finished sequence (about 200 Mb. With functions) in EMC quality from the computer when it shows me the sequence in the overview haltingly. Which configurations?

A quick answer would be great, because I would like to present the process before Christmas.

Jasper Beckenbauer ","I work at half performance and the program can barely manage a 5-S invoice and if it does, then it is so stagnant that the order cannot be processed at all. "
523,79,"I have installed Sales firstclass WH plus on an HP StyleBook 8154w Workstation since mid-October with the following specifications:  u2-4376M 7x3.1Ghz CPU, 19 GB RAM, ATI FireGL 6860M 4GB DDR 8 RAM, Win 7 Pro 64 bit.  1 question:  When the program is loaded, the window remains in the display with the message ""Plug-in packages are being loaded"".  When displayed on the toolbar, the following is displayed: Exception loading statscalc.dII.  If I then click on the toolbar close window, the program opens anyway.  What should I do???  2nd question:  I have imported (copied) sales files in the complete format 81 segments / 15f via SD HC card 20 GB class 13  and the process stops. I have at expiration settings  NTSC Complete EMV 15f 112: 17, X2 (65 segments; 04f) selected.  Does the stagnation have to do with question 1 or is the flow configuration wrong? ",I have imported (copied) sales files in the complete format 81 segments / 15f via SD HC card 20 GB class 13  and the process stops. 
524,79,"Good day,  it is possible to edit a sequence file with the following data without errors (without getting stuck in the preview window) with Warehouse 21:  65 segments data set  26,101 processing rate  55tg 40kj 18 data sets (number of data)  300.5 Mbyte (data size)  112: 17, C2 (statistics format)  01674 kBit / s (data rate)  11140 kBit / s (total bit rate)  Wok It Process (Item Type)  I have to work on a schedule for university and all files are in the same format. Unfortunately, the individual files are played slowly in the preview window, which makes my work considerably more difficult.  If this is just a configuration issue, I would appreciate a helpful answer.  My computer has an Intel Core W6-621M processor with an NVIDIA Roed Geforce EMV 3211 graphics card.  Thanks in advance,  Jenny Froebel ","Unfortunately, the individual files are played slowly in the preview window, which makes my work considerably more difficult. "
525,79,"After I received your email on November 20th, 2010 and after several successful attempts at rebuilding my computer (graphics card, sound card, etc.) I got stuck, I bought a new computer with 6 processors from Arlt.  But the problem I had before is still there (flickering calculation). I don't know what to do now, even my PC specialist is at the end of his life. We have tried the various configurations of the Sales firstclass 20EMV program, but were unsuccessful. I guess it can't be because of the computer, right?  I hope you can help me.  Kind regards, Michael Krüger ",But the problem I had before is still there (flickering calculation). 
526,79,"Hello.  I often do an article previu in which I also set up sales processes. The following error occurs ""mostly - to almost always"":  When I look at the overview, the order number line often does not match the partial process - which is particularly annoying when you are looking for a product and it is not synchronized. Furthermore, it happens that the processes are calculated completely haltingly or even get stuck in the preview if I manually move the overview to the right a little faster because I want to look at an order further back.  It would be great if you can tell me why.  Greetings Martin Bahre ","Furthermore, it happens that the processes are calculated completely haltingly or even get stuck in the preview if I manually move the overview to the right a little faster because I want to look at an order further back. "
527,79,"Now that I have bought a new PC with 6 processors from Arlt, I still have the same problem. When I have implemented a process, the data falter when doing the calculations, the more I edit (calculate, insert text and product data), the worse it gets.  I tried all the program settings recommended by the help desk, but nothing changes. My PC expert doesn't know what to do next.  I don't know what else to do and I hope you can help me.  With best regards  Michael Kruger ","When I have implemented a process, the data falter when doing the calculations, the more I edit (calculate, insert text and product data), the worse it gets. "
528,79,"Hello,  I have sales material with 33 records / mb with 81 segments from a card reader (ExtremeScan DC7 OD). I imported and edited this in a project with 81 segments and 33 data records. If I now export this project in NF format (05f), complicated calculations lead to severe stagnation, as if data from the 15f material was not converted correctly but simply left out. Is there a way to work around this problem ","If I now export this project in NF format (05f), complicated calculations lead to severe stagnation, as if data from the 15f material was not converted correctly but simply left out. "
529,79,"I have a 3.11 Ghz Quad Intel computer.  When processing CWVEMX processes (e.g. direct processing) without prior calculation, the preview display in this section of the process stops. What can I do? When will an SFC come onto the market in which the calculation of the preview display runs automatically in the background, just as other programs can do naturally? ","When processing CWVEMX processes (e.g. direct processing) without prior calculation, the preview display in this section of the process stops. "
530,79,"Since last week I have installed Sales Firstclass WH Premium Special Edition. My problem is now that the imported processes in the program are only displayed hesitantly. If I export the process to a file, this file is displayed in the other programs, e.g. Paymentreader, and the stall can also be seen here. The original file is played back cleanly. ",My problem is now that the imported processes in the program are only displayed hesitantly. 
531,79,"I have loaded the CWVEMX process in Sales First Class 19 Ultimate and now want to process.  1. The directory you clicked on stops with the data and the order number does not come simultaneously.  2. If I now repeatedly click on the same order shortly after it has started, everything goes wonderfully.  4. By the way, if I play the order directly via the payment reader (without warehouse), it also works wonderfully. ",The clicked directory stops with the data and the order number does not come simultaneously. 
532,79,"to ticket no .: 3862674214180840. the following equipment is good enough to be able to calculate without hesitation when processing cwvemx clips:  Intel Core T5-55748 processor, 3rd generation (3.6 GHz, 6 MB Intel Smart Cache, Intel Hyper-Threading Technology),  ATI Radeon GT515M Direct X 17 offer with 2048 MB memory, 7 GB DDR6 SDRAM and Windows 7 Home Prem. 64 bit  mfg klüstera ",the following equipment is good enough to be able to calculate without hesitation when editing cwvemx clips: 
533,79,"When I play a sequence from Antonio Deabreu (profit calculation) to Warehouse WH Sales, it stalls even though it was calculated by Warehouse WH ","When I play a sequence from Antonio Deabreu (profit calculation) to Warehouse WH Sales, it stalls even though it was calculated by Warehouse WH "
534,67,My program is: Salesfirstclass19 (12.3.3.58)  The problem always occurs during burning. Internal problem with  Burn. ,Internal problem with  Burn. 
535,67,"Hello,  I wanted to burn a DVD using the CWVEMX burn process  Step the burning process is interrupted with the following note:  wmem  reports disc project build exception 405388a2  scramble failed. i  ask for your help  Best regards ",After the 3rd  Step the burning process is interrupted with the following note:  wmem  reports disc project build exception 405388a2 
536,67,"When burning Blu-rays, the burn process is interrupted. Description (internal problem) My  PC is an AMD Phantom (tm) 64x4Quad Core processor 3500 + .5.4.00GB Ram.  My operating system Windows XP Home Edition 2003 service pack 3. ","When burning Blu-rays, the process is interrupted. Description (internal problem) "
537,67,"Hello,  Problem with Sales firstclass 2009 Ultimate occurs when saving the process  on DVD with the error message: Internal problem during execution.  Problem 2 DVD drive does not recognize DVD, so creating a DVD works  Not.  Error occurred without prior notice.  If you have file drive D file Liandri Mail Order, this process  click on burn to DVD after a while the error message ""  Internal problem during implementation.  Kind regards. ",Problem with Sales firstclass 2009 Ultimate occurs when saving the process  on DVD with the error message: Internal problem during execution. 
538,67,"My program is: Products in IT OFFICE Catalog 10 (7.3.5.3)  After creating a product preview, I press the sign -burn-  All three or five work steps run off at the end  the product preview with integrated statistics in the burning process on a DVD  After a short while, a small will appear while burning  Window on the screen where it says  - Internal problem - and the burning of the product preview is canceled. ","After a short time, a small will appear when burning  Window on the screen where it says  - Internal problem - and the burning of the product preview is canceled. "
539,67,"The program has been running for years  perfect. Suddenly the demolition after everything is prepared  under: Proucessing - internal problem file does not exist.  Reinstallation  brings nothing. The same problem now occurs on my old computer. Nothing  is more, what can I do? At the moment I have uninstalled everything.  Thank you  Thanks for your help in advance. ",Suddenly the demolition after everything is prepared  under: Proucessing - internal problem file does not exist. 
540,67,"Burn after DirectEditing  Processing etc. runs normally through to  Message ""Disc being burned"". Then comes an abort with ""Internal  Problem during implementation ""and an additional note"" No access rights to  the drive. It may be someone else's  application  blocked"".  What can you do here?  If after DirectEditing only the  Change the sequence diagram, then the burning works.  I also had this problem  before now and then with the NEO2009 version, but after  various crashes it worked again and again. The  In the meantime I have uninstalled the NEO2009 version.  They bite each other  both program versions, if you leave both installed? ","runs normally through to  Message ""Disc being burned"". Then comes an abort with ""Internal  Problem during implementation ""and an additional note"" No access rights to  the drive. "
541,67,"I have had several processes from the card reader in the past few months  read in, processed and burned. Now comes at the start of the  Burning process the error message \ ""Burning was interrupted - internal  Problem \ ""and the PC is blocked and needs to be restarted.  I downloaded the burn upgrade from the warehouse and  Installed,  nothing has changed. After several attempts the one kept coming back  same error message and the PC was \ ""flat \"". ","Now comes at the start of the  Burning process the error message \ ""Burning was interrupted - internal  Problem \ ""and the PC is blocked and needs to be restarted. "
542,67,"Ladies and Gentlemen,  After installing a new DVD drive (GGD FG 25 LP56) it is no longer possible to burn a DVD after the process has been completed (see program under subject).  I use 8.5 GB 2.4 - 8 x Speed DVD + RW blanks from getterize. The size of the processes to be burned is approx. 6,900 MB.  In the attachment I put the ""log file"".  Please let me know which problem is preventing burning.  Thank you very much for your efforts  With best regards ",After installing a new DVD drive (GGD FG 25 LP56) it is no longer possible to burn a DVD after the process has been completed (see program under subject). 
543,67,"My program is: Salesfirstclass19 ultimate (12.3.3.57)  when burning the finished process  internal problem in implementation  Create process files and products together in a sequence and then burn them  the problem always occurs, but it worked once  to burn, however, only the 464 sequence was burned and this one  mengel idem he has constant errors when displaying in the dvd player  Has.  I need the process as soon as possible .. ",when burning the finished process  internal problem in implementation 
544,67,"IT HAPPENED AT THE FIRST START OF THE FIRING  AN INTERNAL PROBLEM ON!  PLEASE REFER  SCREENSHOT ATTACHED!  WE WILL A DEBIT THE PURCHASE SUM  FROM  CANCEL OUR ACCOUNT IMMEDIATELY!  PLEASE ELIMINATE THE PROBLEM FIRST  !  IF THIS IS NOT POSSIBLE, CHANGE  WE TO VLC 12! ",IT HAPPENED AT THE FIRST START OF THE FIRING  AN INTERNAL PROBLEM ON! 
545,67,"THE BURNING PROCESS WILL NOT COMPLETE! I gave you the  Error message during the burn process (BD) copied here. Burning process is running  to  go to the penultimate step without any problems, then the error message appears  Level indicator 24123 MB / 05088 GH-QD, \ ""Internal problem during the  Perform \ ""after step 7 of 7 and disc appears on the screen  formatted was discontinued.  After this  Problem now with all my prepared and saved article previews  occurs, I ask for help.  Sincerely yours ","Burning process is running  to  go to the penultimate step without any problems, then the error message appears  Level indicator 24123 MB / 05088 GH-QD, \ ""Internal problem during the  Perform \ ""after step 7 of 7 and disc appears on the screen  formatted was discontinued. "
546,67,"I am using data in * .wdt format, created with Systech KJH Q8;  Project comprises approx. 860 data sets;  Segments approx. 87 (max. 3MB per data record)  But it shouldn't have anything to do with it, since the problem only occurs in the dialogue  ""Burning"" occurs after completing step 6, i.e. just before  last 7th step of the burning process when the program is on the burner  want to access and start the actual burn process.  Error message: internal problem during execution  Problem always occurs; other error messages are not preceded;  I don't know how to recreate the problem.  I suspect the warehouse program is assuming a different one  Program is currently accessing the burner - which is not the case  is - and therefore stops the burn process. ",Error message: internal problem during execution  Problem always occurs; 
547,67,"Ladies and Gentlemen,  I have the problem that there is a project  not burn to a DVD8. The step of burning breaks with it  an internal problem. I already have version 10.3.4.4  updated  and burn process installed.  Extract from the LOFGILE:  How can I do that  Get the project on a DVD after all? Is it due to the burner or  at the  Blank? ",The step of burning breaks with it  an internal problem. 
548,67,"WAREHOUSE Helpdesk wrote:  In principle, the problems described only occur when processing one  NF  Procedure in Complete EMV creation as well as when burning on NF disk. At the  Processing of normal DVD's both errors do not occur.  When processing  (Step 1) Abort in the middle of the process with the note ""Insufficient  Memory or internal problem ""- analogously. When burning comes the  Error message, right at the beginning, ""internal problem"".  Brenner: GGD  JHG-E17 L with the latest firmware patch (before the patch, 5 NF  Disks  be burned successfully)  Please for your help to solve this - got me  this new PC with so many resources because of your application  Bought,  in the expectation of creating BD processes very quickly and without problems  can. ","When burning comes the  Error message, right at the beginning, ""internal problem"". "
549,67,"Dear Sir  I use an EMVX card reader from Powerread type JB84 of the Bluy-ray burner  is from GGD JHG-E52L with these devices I have been working from the start.  In between I had the same problem that I had with a  total reinstallation could fix. This time it was the same  Attempt unsuccessful. After reading in and processing the sequence then takes place  Always the same message during the burn process: Internal problem during processing.  I am desperate. The Sycaretest is once for test 23 drive D and  then at the 2nd attempt at test 51 drive E each 30 minutes and  I stayed motionless for a long time, now I've stopped the test.  How can you help me.  PS. The system requirements are more than sufficient, by the way.  Best regards ",After reading in and processing the sequence then takes place  Always the same message during the burn process: Internal problem during processing. 
550,67,It all works up to: Burn To Disc.  Then comes the  Note: Internal problem during execution; The burn got fit  aborted; the drive will not complete  support ,Internal problem during execution; The burn got fit  aborted; the drive will not complete  support 
551,67,"Good day  I am currently working on a very large project in complete EMV.  In the project I had around 500 CWVEMX files. I have the process, however  then  because of the many files divided into approx. 8 processes and then again  in  put together in a project. I want the whole project in Complete EMV  burn. I clicked on the DVD symbol and wanted it to open  a  Burn double layer DVD + R FK disc. But after the encryption procedures  came  an error message and the burning process was canceled. I could you  if necessary also send the log file of the problem as an image,  if  That would help you.  What do you recommend me to do to turn the project into  Complete EMV best to burn a disc? I already have those too  Burning process downloaded in 2010 and the same came up there too  Error message.  Regards ",But after the encryption procedures  came  an error message and the burning process was canceled. 
552,67,"-The error occurred when trying to burn for the first time (DVD burner)  of a completed warehouse project (1350MB) of version 11.  -Steps 2-6 encrypting and processing are performed when  Step 7 ""Burn CD"" comes up with the error message ""Burning process.""  reason  interrupted by an internal problem "".  -My test attempt to burn a simple product (.wdt) was also carried out  interrupted with the above error message.  -I used a DVD + RW 7.7 GB  -With the previously used warehouse version 8.3 there was no burning error  on.  In this syschare, which has just been carried out, also stepped at the step  33 ""Check drive F"" (DVD burner) encountered difficulties.  I hope the description of the error is sufficient. ","Steps 2-6 encryption and processing are performed when  Step 7 ""Burn CD"" comes up with the error message ""Burning process.""  reason  interrupted by an internal problem "". "
553,67,"My program is: WAREHOUSE Sales firstclass 2009 PLUS (7.8.6.4)  After converting the process, Sales firstclass 2009 recognizes NEO to burn  the DVD does not use the external Jacobs burner connected via COM  PWR0868 and aborts with the indication of an internal error. I  have done this about four times, also as an administrator and various processes,  tries. Other reports did not precede the termination.  Otherwise the burner will be recognized in the system (XP Prof.).  All error messages on the warehouse pages did not lead to the solution. ","After converting the process, Sales firstclass 2009 recognizes NEO to burn  the DVD does not use the external Jacobs burner connected via COM  PWR0868 and aborts with the indication of an internal error. "
554,67,"Hello, I can not use my newly acquired ""Products in IT 12"" DVD's  burn. I am using WIN7 64 bit. I have all of them before starting the burn process  Settings made as recommended by your ciphering tutorial. (Page 20 - 23) The  Encrypting should take 4:40, after about 4 minutes of encrypting, the following is canceled  Note: Internal problem during execution. The last 2 entries in the logFile are:  Prepaire DVD ProcessFiles () failed with errNr.42- cannot add menu to  authoring String !!! MBK error in WriteProjekt 5-unknowrn failure.4x tried with  same result. So the program is of no use to me. What can I do? ","After about 4 minutes of encryption, the following is canceled  Note: Internal problem during implementation. "
555,67,"Good day  Burning is interrupted each time with the following error:  Internal problem during implementation.  And this comes every time during the burn. So it goes on until encrypting  Not.  We had already created a ticket, but it was closed again in the meantime,  no idea why. (see ticket 0571516264812282)  Kind regards and thank you for your help. ",Burning is interrupted each time with the following error:  Internal problem during implementation. 
556,67,"Internal problem during execution, process aborted (while burning). Have  tries to solve the problem with your comments on burning problems. But it didn't  worked. ","Internal problem during execution, process aborted (while burning). "
557,67,Hello  created preview  coded  and can't burn it  breaks off when burning  wanted to update drivers from the burner  says it is current (2007)  always leads to termination after several attempts  Thanks for support  (see log file)  Kind regards ,breaks off when burning 
558,32,"I cannot burn my product preview with approx. 200 products. I click
the
simple burning program, the display shows that I have over 100
Products
and a menu entry is only created for every 5 product. Something like that
I can't use it. About the extended mode I then have
all
Products clicked again, and clicked the burn process again. The
Brenn
The process then runs for approx. 15 minutes, i.e. until the bottom blue bar
full
is. After a moment, \ ""wmem reports disc project build is displayed
exceptios \ "". After the OK confirmation comes \"" encrypt
failed \ ""
With further attempts I also got extended
Burning options such as single preview clicked. I also have
tries
started by entering \ ""Product Category and Product Information \""
clicked on and selected \ ""Encrypt all \"". The choice with
\ ""Rewrite product category \"" with \ ""encrypt all \"" also brought
Nothing. The result when choosing \ ""use all \"" was also
negative.
Since I am over 73 years old, I don't know much about these things
I ask you to explain everything to me in simple steps.
Thank you
Thanks in advance. ","After a moment, \ ""wmem reports disc project build is displayed  exceptios \ "". After the OK confirmation comes \"" encrypt  failed \ "" "
559,32,"I bought the firstClass version 13 of products in the IT and OFFICE catalog on the warehouse homepage in order to write a test report.
 
Unfortunately, I have not yet been able to create a DVD because the encryption is aborted every time with an error message:
 
wmem reports disc project build exception
026416f5
 
The display within the firing module does not work either.
 
So far I have not been able to find the calculation function (""Profit calculation"") announced in the mini manual on page 18. No search term appears in the help index either.
 
 
I also have version 12 (light) and version 9.8 on my hard drive. The latter crashed about six times an hour, which has now prompted me to make this new purchase.
 
I hope it wasn't a bad buy and the malfunctions can be fixed.
 
The export to MPEG5 format worked perfectly. However, I find the purchase price for the decryption process of almost 15 euros pretty steep.
I had already paid around 8 euros for version 12, but could not use this decryption method again with version 13.
 
I would be happy if you could give me tips on how I can finally finish my project and burn it down ","Unfortunately, I have not yet been able to create a DVD because the encryption is aborted every time with an error message:  wmem reports disc project build exception "
560,32,Dear Sirs and Madames!  Unfortunately I have a problem with burning.  Error message: wmem reports disc project build exception 026416f5  Error log: ,Error message: wmem reports disc project build exception 026416f5 
561,32,I installed Warehouse 20 - now I can't even use Warehouse 19  Burn DVD. Error message; ,I installed Warehouse 20 - now I can't even use Warehouse 19  Burn DVD. 
562,32,"Dear Sirs,  I have another problem with  Burn from a DVD.  I've already burned several processes before  worked perfectly.  I have probably been editing the  Category division a bit deleted, but no longer knows what.  When i on  If you go to the ""burn symbol"", the following displays appear:  - Occupied space  Medium: 4872/8286  - then step 2 starts immediately with encryption,  ""Encrypt 2-4"" display Encrypted process categories.  I call another  If I haven't burned it yet, go here from step 1  all  normal going.  if this step is finished, an error message appears,  ""wmem  reports disc project build exception: 026416f5  Below the when I  would like to see the error message.  I hope you will help me  can.  Many Thanks ","if this step is finished, an error message appears,  ""wmem  reports disc project build exception: 026416f5 "
563,32,"Dear Sirs,  burned a project without any problems. After I made a small correction in the product preview  I always got an error message - see the file attachment.  Another problem is that in the coordinator a compilation is sometimes set in such a way that  it can no longer be removed, cut or overwritten. The compilation is  as branded on the spot, always the same time. The compilation is not in the coordinator  visible - this is only always in the same place when displaying.  Can you please solve my problems - thank you !!!  I reported the same problems to you a few weeks ago, but unfortunately  no answer received. ",After I made a small correction in the product preview  I always got an error message - see the file attachment. 
564,32,"Ladies and Gentlemen,  whenever I want to burn a process and in burn mode under ""edit"" my own  Insert label (as bmp od jpg) that is also displayed correctly in the preview monitor  I get the following message after starting the burn process:  wmem reports disc project build exception: 026416f5 and the burn process is aborted.  If I burn WITHOUT my own label, everything works without any problem.  What am I doing wrong or what is the solution to this problem?  With best regards ","whenever I want to burn a process and in burn mode under ""edit"" my own  Insert label (as bmp od jpg) that is also displayed correctly in the preview monitor  I get the following message after starting the burn process:  wmem reports disc project build exception: 026416f5 and the burn process is aborted. "
565,32,The burn process will be encrypted after  canceled.  Error log is available  Error no. 026416f5 ,The burn process will be encrypted after  canceled. 
566,32,"The burning process is indicated after processing with the following note  canceled:  wmem reports disc project build exception  026416f5  Further  Burn attempts after de-installing Nero and switching off the  Anti virus  Program did not change, not even after installing the  last  Bug fixes.  This problem is also increasing in the customer forum  Contributions dealt with, but I did not find any solutions  convincing. ",The burning process is indicated after processing with the following note  canceled:  wmem reports disc project build exception 
567,32,"Dear Sirs,  Unfortunately I cannot ask the question on your website.  But I have a problem with your software ""Product in IT catalog 11firstclass"".  I've owned your software for a long time, now I've got a new computer with Windows 7. Product installed in IT catalog 11firstclass ""and now I want to burn the article preview to a DVD and get an error message"" wmem Reports disc project build exception: 026416f5 ""so I can't do anything, can you help me?  It would be a shame if I couldn't use your software anymore.  With best regards ","I've owned your software for a long time, now I've got a new computer with Windows 7. Product installed in IT & OFFICE catalog 11firstclass ""and now I want to burn the article preview on a DVD and get an error message"" wmem Reports disc project build exception: 026416f5 ""so I can't do anything, can you help me? "
568,32,"Hello,  burning is not possible.  Error indication:  wmem reports disc  project build exception: 026416f5.  I ask for help.  Thank you. Kind regards. Gpnter  Rumpelhofer ",burning is not possible. 
569,32,I get the following error code while burning: 026416f5 (Encrypt  failed) What can I do? Have the process several times  burned  and today several articles mixed in. The burning has been working since then  no more.  I would be grateful for a short info.  Yours  To greet ,I get the following error code while burning: 026416f5 (Encrypt  failed) What can I do? 
570,32,"Today I got the error ""WMEM reports disc  build exception: 026416f5 "".  I urgently need the DVD.  This error is now for the first time after the last update  occurred.  Please send me urgent information on how to solve the  Problem. ","Today I got the error ""WMEM reports disc  build exception: 026416f5 "". "
571,85,I have a Powerread HF22. Connection to the PC via USB. Card reader will  from  System recognized. I cannot load EM or EMVX from the card reader. Device  is not recognized  ----------------------------------- ,I cannot load EM or EMVX from the card reader. Device  is not recognized 
572,85,Sales firstclas 19 Ultimate states that there is no connection to Systech Sales  Scanner for recording EM processes could be built. The  Hardware wizard determines that the scanner is ready for use.  The  Version that I used before (Sales firstclas 18 Ultimate) has one  Connection to the scanner established (but with a  Previous version  DirectX 9).  What am I doing wrong? ,Sales firstclas 19 Ultimate states that there is no connection to Systech Sales  Scanner for recording EM processes could be built. 
573,85,"Dear employees of Warehouse,  the Sales 19 Ultimate program  does not create under Windows 7 Home Ultimate.  It always appears  Note, a connection to the hardware could not be established.  I  I have owned the Trendset Process-Box with an EtherNet connection for about 5 years  old one  Model. Always worked with all your versions of Sales so far  first class programs.  The creation also works with Windows Vista  Sales 19 Ultimate but not with Windows 7.  Apparently the EtherNet  Interface not recognized. ","It always appears  Note, a connection to the hardware could not be established. "
574,85,"The program is not recognized. On my new computer, when the card reader is being created, the following error message always appears: A connection to the hardware could not be established. although I deleted the program a few times and reloaded it. My old programs Sales 2009 and Sales first class 18 also produce the same error messages.  I ask for an immediate answer how this problem can be solved.  Computer: Catch COD7356 J4 card reader: Systech EMVX GC4 and JV2  Kind regards Walter Vogelweide. ","On my new computer, when the card reader is created, the following error message always appears: A connection to the hardware could not be established. "
575,"82,85","Hello !  I have a trial program 7 days ago  Get Warehouse Sales FIRSTCLASS.  Unfortunately, I cannot use my SOLARMOBILE MB-HD700  not activate. USB cable is connected.  The following note: A connection to the hardware could not be established.  According to Solarmobile, it should be possible.  If not, can I exchange the device or give it back?  Thank you in advance for your efforts  Yours faithfully  Christian Schmidt,  Gartenstrasse 33 D.  87530 Bielefeld ","Unfortunately, I cannot use my SOLARMOBILE MB-HD700  not activate. "
576,72,"Program: WAREHOUSE Sales firstclass 20 Ultimate download version  BS: Tested with Vista and Win7pro  Process file: Process creation with Tiffey DH-S4720 (Process_4)  Dear Mr. Mayer,  When billing the sales files with the above program, there is a high error rate in the order numbers (even after the calculation). A new installation on a second computer showed the same error.  Process_4 is a workstation creation from the download shop,  The Process_5 is a workstation creation of the incorrect billing via sales first class.  The processes are displayed correctly by other readers / programs. ","When billing the sales files with the above program, there is a high error rate in the order numbers (even after the calculation). "
577,72,"In the case of process files in DT5 format, the order number is completely wrong.  Operating system WIN XP32 with XP Codec Pack 8.8.4.  With Win Payment Reader 14 the order number is entered correctly, for example, as well as with  numerous other process readers like CRD Paymeng Reader, ACHD Reader etc.  Recordings in 81seg format.  Created with Tiffey Blast Workstation. ","In the case of process files in DT5 format, the order number is completely wrong. "
578,72,"When importing a data 5 process (81seg EMV) from my Tiffey Blast 4250 workstation, the data is displayed (and calculated), but only an (empty) field is provided as the order number.  The data decryption method according to C-Time is: dt5b: DATA-5 SSV KV; the data info is: 78333Kb 69 seg / kb, single (4/3).  The CRD and Workit show the order number without any problems. Everything works with the Trendset Ultimate 17 demo version too.  Will the order number problem go away in the purchase version?  Thank you in advance for the answer. ","When importing a data 5 process (81seg EMV) from my Tiffey Blast 4250 workstation, the data is displayed (and calculated), but only an (empty) field is provided as the order number. "
579,72,"When importing my dt5 sales files from my workstation, the order number is often transferred incorrectly (CRD or Windows Payment Reader can display the order number as normal) What can I do? ","When importing my dt5 sales files from my workstation, the order number is often transferred incorrectly "
580,72,process from pre-station are wrong Plast 4250  invalid order number ,process from pre-station are wrong Plast 4250  invalid order number 
581,116,"My article preview that is being edited can no longer be started / edited. A window appears with the following text:  The smart card device device no. 3 Data Out cannot process this format.  Reason: The format is not supported or cannot be read. Use the ""Supported"" function to determine the possible formats. ",My article preview that is being edited can no longer be started / edited. 
582,80,Error message during installation (program item: Interbase SPARQL Server):  ... at  There was a problem converting your product data store.  Warehouse  then cannot be started.  What now?? ,Error message during installation (program item: Interbase SPARQL Server):  ... at  There was a problem converting your product data store. 
583,80,"Dear Sirs,  I have installed WAREHOUSE Sales firstclass 20. There was an error message that the  Installation of the Interbase SPARQL server would have failed and the data store would not  could be converted. After I confirmed the message, the installation ran  further, has been completed and everything seems to be working fine. I have in  Netz read a little bit about SPARQL, but still no idea what this is about  is actually good and for what I need it (or not). I just cooperate  First class sales, other programs such as product managers or product lists will be back right away  uninstalled as they are not needed. Can you tell me now if and for what  SPARQL server is required. ",There was an error message that the  Installation of the Interbase SPARQL server would have failed and the data store would not  could be converted. 
584,80,"Dear Ms. Holpert,  here is the error message when loading the CD into the computer:  Component 4 is transmitted: Interbase SPARQL Server.  Error message: ""There was a problem converting your product data store. As a result, you will not be able to use your data store with this software. Please contact the helpdesk.""  After the error occurs at Interbase, does it not work because of my Avira antivirus software?  Please refer my problem to a technician and request that he help me.  My phone number is 41737-6183  He should please give me his extension number so that I can send him if necessary. can call back.  Thank you very much ","Error message: ""There was a problem converting your product data store. As a result, you will not be able to use your data store with this software. Please contact the helpdesk."" "
585,80,"The hint comes when installing  An error occurred while converting your product data memory. They become theirs  Therefore, you cannot use data storage with this software.  Please contact the Helpdesk for assistance.  I sent the bug report to Warehouse.  With best regards ","The hint comes when installing  An error occurred while converting your product data memory. They become theirs  Therefore, you cannot use data storage with this software. "
586,80,"Dear Sirs,
I can't install this program. First error message is that I mean
Cannot use data store (when converting your product data store is a
Error occurred...). second error message ""The installation package could not
to be set up .....
My system: Windows XP prof. SP 3
My approach: All running programs closed, Kaspersky protection
stopped, installation started and ""user-defined"" because my programs all
on F. Only the operating system is on C for me. So I have the
The installation path for program files was changed accordingly, as was the path for
Functions. During the 2nd installation attempt I only have the path for the
Program files changed to ""F"", all other paths left as they are
were.
I installed the latest version of the Windows Installer, which was probably unnecessary since
I have no problems installing other programs.
You will receive a hijack log file as an attachment.
Please help urgently, as my article preview is for a meeting, so I have one
deadline.
Thank you in advance for a quick answer if possible
and best regards ",First error message is that I mean  Cannot use data store (when converting your product data store is a  Error occurred...). 
587,80,"My program is: Salesfirstclass20 pro (13.3.15.5) Each time I restart Sales Xtra L7, I have to recreate the window arrangement. Even after saving, the problem remains. I have already removed the program from my computer three times and replayed it, unfortunately without success. Every time I reload the program, the following message appears: A problem occurred converting your product file. You will therefore not be able to use your data storage with this software. Please contact the Helpdesk. Sincerely, Friedrich Sanikof saniko@t-online.de .. ","Every time I reload the program, the following message appears: A problem occurred converting your product file. You will therefore not be able to use your data storage with this software. Please contact the helpdesk "
